row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id	source_dataset
5170	fcb8b723-99c5-4d65-a6d7-bbfeb1faa3ea	chr16	85581632	85627279	45684	12916	45684	32768	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5171	fcb8b723-99c5-4d65-a6d7-bbfeb1faa3ea	chr16	85581632	85627279	45684	16384	45684	29300	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5172	fcb8b723-99c5-4d65-a6d7-bbfeb1faa3ea	chr16	85581632	85627279	45684	32768	45684	12916	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5173	c0a51856-fab8-4ea3-8da7-dc0a74292629	chr16	85585386	85616026	30600	0	30600	30600	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5174	a2d172fb-8705-4f46-a383-c618742df48a	chr16	85586147	85631852	44711	0	32768	32768	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5175	a2d172fb-8705-4f46-a383-c618742df48a	chr16	85586147	85631852	44711	11943	44711	32768	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5176	a2d172fb-8705-4f46-a383-c618742df48a	chr16	85586147	85631852	44711	16384	44711	28327	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5177	a2d172fb-8705-4f46-a383-c618742df48a	chr16	85586147	85631852	44711	32768	44711	11943	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5178	0cdd6b0d-c46a-434e-ae41-5c72da086550	chr16	85590520	85614574	27028	0	27028	27028	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5179	4b16f31c-37b5-404b-b98f-8cc038723305	chr16	85593122	85623767	30090	0	30090	30090	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5180	83aa9e3d-a264-4264-be42-6f7934a3836b	chr16	85594419	85620587	26208	0	26208	26208	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5181	f91620bd-7854-4896-b6e9-230b63ed3c27	chr16	85596017	85610130	14162	0	14162	14162	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5182	6163cef7-77c5-4920-810e-13eb302a6969	chr16	29858310	29900780	42415	0	32768	32768	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5183	6163cef7-77c5-4920-810e-13eb302a6969	chr16	29858310	29900780	42415	9647	42415	32768	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5184	6163cef7-77c5-4920-810e-13eb302a6969	chr16	29858310	29900780	42415	16384	42415	26031	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5185	6163cef7-77c5-4920-810e-13eb302a6969	chr16	29858310	29900780	42415	32768	42415	9647	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5186	e4bf821c-b419-45b3-8f17-504e72e4bcf9	chr16	29868662	29906179	37384	0	32768	32768	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5187	e4bf821c-b419-45b3-8f17-504e72e4bcf9	chr16	29868662	29906179	37384	4616	37384	32768	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5188	e4bf821c-b419-45b3-8f17-504e72e4bcf9	chr16	29868662	29906179	37384	16384	37384	21000	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5189	e4bf821c-b419-45b3-8f17-504e72e4bcf9	chr16	29868662	29906179	37384	32768	37384	4616	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5190	ab340863-b151-46e2-9a64-a738c416704d	chr16	29868768	29904705	34947	0	32768	32768	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5191	ab340863-b151-46e2-9a64-a738c416704d	chr16	29868768	29904705	34947	2179	34947	32768	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5192	ab340863-b151-46e2-9a64-a738c416704d	chr16	29868768	29904705	34947	16384	34947	18563	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5193	ab340863-b151-46e2-9a64-a738c416704d	chr16	29868768	29904705	34947	32768	34947	2179	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5194	ebeb7620-f74b-4ab1-9589-14925af14ac0	chr16	29869286	29900105	30740	0	30740	30740	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5195	e9bc3e60-2f17-4ec6-8008-bbd131869550	chr16	29869286	29900105	30596	0	30596	30596	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5196	8dffda75-a03f-4ea9-8692-bf4cb105aea1	chr16	29875450	29910331	38464	0	32768	32768	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5197	8dffda75-a03f-4ea9-8692-bf4cb105aea1	chr16	29875450	29910331	38464	5696	38464	32768	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5198	8dffda75-a03f-4ea9-8692-bf4cb105aea1	chr16	29875450	29910331	38464	16384	38464	22080	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5199	8dffda75-a03f-4ea9-8692-bf4cb105aea1	chr16	29875450	29910331	38464	32768	38464	5696	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5200	2a092fe7-ddea-4cd6-a85d-55aa52de9520	chr16	29879840	29909862	29955	0	29955	29955	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5201	7f0769e7-f8fe-4bbb-8d20-bcb222f6b19f	chr16	29881064	29906702	25147	0	25147	25147	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5202	95be32c0-2e3d-4230-9259-644b76e23ee1	chr16	29882889	29907556	24531	0	24531	24531	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5203	f8f63c2c-01e6-4cae-a436-95735adad578	chr16	29887492	29900323	12673	0	12673	12673	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5204	1ce433af-a56e-437d-b69f-b096726547dc	chr16	29888471	29900650	12097	0	12097	12097	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5205	130d5ffc-a306-49f7-9152-3c8ef69881df	chr16	29890096	29900160	10006	0	10006	10006	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5206	b7dc1efb-0ac9-473f-95b2-1de844be38f6	chr16	29890501	29906983	16437	0	16437	16437	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5207	dd0b2cf6-5bae-4e61-80d4-57194248fa0a	chr16	29891385	29903034	11467	0	11467	11467	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5208	f40aa763-6d98-4802-8ce5-c2965933b9f4	chr16	29893566	29901850	8274	0	8274	8274	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5209	abe6232d-4bee-42d7-8069-4121b3df4c5f	chr16	29893744	29905895	12079	0	12079	12079	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5210	2ca79af2-4fb8-4642-871a-2b6190471a4d	chr16	29893932	29903372	9225	0	9225	9225	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5211	7ae751b6-dc4e-4501-8157-0b731200e3e4	chr16	29895000	29903893	8502	0	8502	8502	False	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5212	0f0fdde2-bebd-4f22-8e25-5eb6ecf92443	chr16	29896487	29901769	5237	0	5237	5237	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5213	a1c02920-560f-47e1-8163-de178853660d	chr16	29899864	29900010	145	0	145	145	True	60	10	chr16_rank11_score3.589_reads368	train	merged_c1	1	chr16
5214	6ca13c1d-6eac-49fc-8e2f-c3c8e1acd114	chr16	88460955	88500065	38967	0	32768	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5215	6ca13c1d-6eac-49fc-8e2f-c3c8e1acd114	chr16	88460955	88500065	38967	6199	38967	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5216	6ca13c1d-6eac-49fc-8e2f-c3c8e1acd114	chr16	88460955	88500065	38967	16384	38967	22583	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5217	6ca13c1d-6eac-49fc-8e2f-c3c8e1acd114	chr16	88460955	88500065	38967	32768	38967	6199	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5218	940f1eb6-eb5d-4b9f-b514-3b14f3f31a22	chr16	88467312	88504346	36962	0	32768	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5219	940f1eb6-eb5d-4b9f-b514-3b14f3f31a22	chr16	88467312	88504346	36962	4194	36962	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5220	940f1eb6-eb5d-4b9f-b514-3b14f3f31a22	chr16	88467312	88504346	36962	16384	36962	20578	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5221	940f1eb6-eb5d-4b9f-b514-3b14f3f31a22	chr16	88467312	88504346	36962	32768	36962	4194	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5222	b4310f07-400f-49e3-9c45-d87342b56dcc	chr16	88471067	88511093	39972	0	32768	32768	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5223	b4310f07-400f-49e3-9c45-d87342b56dcc	chr16	88471067	88511093	39972	7204	39972	32768	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5224	b4310f07-400f-49e3-9c45-d87342b56dcc	chr16	88471067	88511093	39972	16384	39972	23588	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5225	b4310f07-400f-49e3-9c45-d87342b56dcc	chr16	88471067	88511093	39972	32768	39972	7204	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5226	118b6ecd-2f40-4c22-ab00-a52123b47b92	chr16	88471068	88511094	39852	0	32768	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5227	118b6ecd-2f40-4c22-ab00-a52123b47b92	chr16	88471068	88511094	39852	7084	39852	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5228	118b6ecd-2f40-4c22-ab00-a52123b47b92	chr16	88471068	88511094	39852	16384	39852	23468	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5229	118b6ecd-2f40-4c22-ab00-a52123b47b92	chr16	88471068	88511094	39852	32768	39852	7084	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5230	ce65398d-4e38-499f-a565-4e8bf88c366a	chr16	88472552	88533736	67486	0	32768	32768	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5231	ce65398d-4e38-499f-a565-4e8bf88c366a	chr16	88472552	88533736	67486	16384	49152	32768	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5232	ce65398d-4e38-499f-a565-4e8bf88c366a	chr16	88472552	88533736	67486	32768	65536	32768	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5233	ce65398d-4e38-499f-a565-4e8bf88c366a	chr16	88472552	88533736	67486	34718	67486	32768	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5234	ce65398d-4e38-499f-a565-4e8bf88c366a	chr16	88472552	88533736	67486	49152	67486	18334	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5235	ce65398d-4e38-499f-a565-4e8bf88c366a	chr16	88472552	88533736	67486	65536	67486	1950	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5236	87155b28-c10c-4056-8b29-cfec10147140	chr16	88475731	88515314	39536	0	32768	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5237	87155b28-c10c-4056-8b29-cfec10147140	chr16	88475731	88515314	39536	6768	39536	32768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5238	87155b28-c10c-4056-8b29-cfec10147140	chr16	88475731	88515314	39536	16384	39536	23152	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5239	87155b28-c10c-4056-8b29-cfec10147140	chr16	88475731	88515314	39536	32768	39536	6768	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5240	614bb650-0d2c-42e4-8b50-3e8cc19edfce	chr16	88476737	88504326	27554	0	27554	27554	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5241	62121217-2234-4ff9-9b90-5214285b2605	chr16	88481080	88514671	32813	0	32768	32768	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5242	62121217-2234-4ff9-9b90-5214285b2605	chr16	88481080	88514671	32813	45	32813	32768	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5243	62121217-2234-4ff9-9b90-5214285b2605	chr16	88481080	88514671	32813	16384	32813	16429	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5244	62121217-2234-4ff9-9b90-5214285b2605	chr16	88481080	88514671	32813	32768	32813	45	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5245	1f6d1df1-7939-4adf-85d5-a38bc2432779	chr16	88483371	88510770	26415	0	26415	26415	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5246	3000b127-7dc2-4ca8-8e18-f3fa1915643a	chr16	88483765	88518517	34721	0	32768	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5247	3000b127-7dc2-4ca8-8e18-f3fa1915643a	chr16	88483765	88518517	34721	1953	34721	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5248	3000b127-7dc2-4ca8-8e18-f3fa1915643a	chr16	88483765	88518517	34721	16384	34721	18337	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5249	3000b127-7dc2-4ca8-8e18-f3fa1915643a	chr16	88483765	88518517	34721	32768	34721	1953	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5250	1c6a1989-b4c0-450a-b3c5-68b2881d1391	chr16	88483944	88507111	21930	0	21930	21930	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5251	1b54c758-691e-4ec4-b036-5a0d81f83e02	chr16	88483958	88547174	63101	0	32768	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5252	1b54c758-691e-4ec4-b036-5a0d81f83e02	chr16	88483958	88547174	63101	16384	49152	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5253	1b54c758-691e-4ec4-b036-5a0d81f83e02	chr16	88483958	88547174	63101	30333	63101	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5254	1b54c758-691e-4ec4-b036-5a0d81f83e02	chr16	88483958	88547174	63101	32768	63101	30333	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5255	1b54c758-691e-4ec4-b036-5a0d81f83e02	chr16	88483958	88547174	63101	49152	63101	13949	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5256	089543e3-4354-48f8-8319-07a08d2df48c	chr16	88485142	88513639	28452	0	28452	28452	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5257	4a0cf814-55ea-4fb4-885e-e4fe22e2f05f	chr16	88485440	88503324	17870	0	17870	17870	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5258	d97c53b6-62d6-4832-a359-a3ce68e54cf3	chr16	88489394	88502544	13145	0	13145	13145	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5259	b0ba0706-feb8-4e6e-b42d-e2eed6a9d548	chr16	88490366	88514469	23517	0	23517	23517	False	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5260	9bba3943-b4d5-4792-94df-0512a3795e56	chr16	88490370	88514469	23479	0	23479	23479	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5261	daff7d02-7746-4508-bf58-038914910fca	chr16	88490429	88508217	17793	0	17793	17793	False	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5262	8f18f8f4-daec-4928-a83a-d0863373df1f	chr16	88490507	88507608	17110	0	17110	17110	True	60	48	chr16_rank49_score2.264_reads372	train	merged_c1	1	chr16
5263	6bdbb91a-0365-4cf7-936c-1159e4aca009	chr16	88490842	88511348	20450	0	20450	20450	True	60	51	chr16_rank52_score2.148_reads429	train	merged_c1	1	chr16
5264	361c3eb9-f665-4d6c-8767-487d7c46b1ad	chr16	67868222	67905733	37386	0	32768	32768	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5265	361c3eb9-f665-4d6c-8767-487d7c46b1ad	chr16	67868222	67905733	37386	4618	37386	32768	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5266	361c3eb9-f665-4d6c-8767-487d7c46b1ad	chr16	67868222	67905733	37386	16384	37386	21002	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5267	361c3eb9-f665-4d6c-8767-487d7c46b1ad	chr16	67868222	67905733	37386	32768	37386	4618	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5268	0ae5cbb4-2cf3-410a-b0b3-6cc1b6d4d344	chr16	67875145	67904724	28881	0	28881	28881	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5269	b80846b3-bb65-4bc3-8d8a-5ea032e72be0	chr16	67877500	67916671	39170	0	32768	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5270	b80846b3-bb65-4bc3-8d8a-5ea032e72be0	chr16	67877500	67916671	39170	6402	39170	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5271	b80846b3-bb65-4bc3-8d8a-5ea032e72be0	chr16	67877500	67916671	39170	16384	39170	22786	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5272	b80846b3-bb65-4bc3-8d8a-5ea032e72be0	chr16	67877500	67916671	39170	32768	39170	6402	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5273	e2149e40-a0c8-444a-8894-a1b58edff466	chr16	67881541	67903459	21896	0	21896	21896	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5274	3ae828af-d564-4971-bb44-381833979844	chr16	67881968	67915743	33453	0	32768	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5275	3ae828af-d564-4971-bb44-381833979844	chr16	67881968	67915743	33453	685	33453	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5276	3ae828af-d564-4971-bb44-381833979844	chr16	67881968	67915743	33453	16384	33453	17069	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5277	3ae828af-d564-4971-bb44-381833979844	chr16	67881968	67915743	33453	32768	33453	685	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5278	0c71a877-d692-4e01-8d0f-96dbe20b150c	chr16	67883197	67909865	26670	0	26670	26670	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5279	056d119b-f186-479e-82b1-da22e556fa5d	chr16	67883667	67925199	41320	0	32768	32768	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5280	056d119b-f186-479e-82b1-da22e556fa5d	chr16	67883667	67925199	41320	8552	41320	32768	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5281	056d119b-f186-479e-82b1-da22e556fa5d	chr16	67883667	67925199	41320	16384	41320	24936	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5282	056d119b-f186-479e-82b1-da22e556fa5d	chr16	67883667	67925199	41320	32768	41320	8552	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5283	92538213-3b97-4938-aa1c-f22ceb1d5a12	chr16	67883708	67939956	55976	0	32768	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5284	92538213-3b97-4938-aa1c-f22ceb1d5a12	chr16	67883708	67939956	55976	16384	49152	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5285	92538213-3b97-4938-aa1c-f22ceb1d5a12	chr16	67883708	67939956	55976	23208	55976	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5286	92538213-3b97-4938-aa1c-f22ceb1d5a12	chr16	67883708	67939956	55976	32768	55976	23208	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5287	92538213-3b97-4938-aa1c-f22ceb1d5a12	chr16	67883708	67939956	55976	49152	55976	6824	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5288	66789911-6313-4d36-b78e-28d3026fa65e	chr16	67887554	67912169	23991	0	23991	23991	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5289	6cafa27e-8644-4318-9e83-01a7a06bdfa6	chr16	67888484	67909009	20505	0	20505	20505	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5290	3c3486d3-c46a-4a57-ab47-bffaaf02599b	chr16	67889352	67940457	50821	0	32768	32768	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5291	3c3486d3-c46a-4a57-ab47-bffaaf02599b	chr16	67889352	67940457	50821	16384	49152	32768	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5292	3c3486d3-c46a-4a57-ab47-bffaaf02599b	chr16	67889352	67940457	50821	18053	50821	32768	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5293	3c3486d3-c46a-4a57-ab47-bffaaf02599b	chr16	67889352	67940457	50821	32768	50821	18053	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5294	3c3486d3-c46a-4a57-ab47-bffaaf02599b	chr16	67889352	67940457	50821	49152	50821	1669	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5295	aa926558-c564-4c76-903c-cc93d15fbb82	chr16	67889353	67940467	50978	0	32768	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5296	aa926558-c564-4c76-903c-cc93d15fbb82	chr16	67889353	67940467	50978	16384	49152	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5297	aa926558-c564-4c76-903c-cc93d15fbb82	chr16	67889353	67940467	50978	18210	50978	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5298	aa926558-c564-4c76-903c-cc93d15fbb82	chr16	67889353	67940467	50978	32768	50978	18210	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5299	aa926558-c564-4c76-903c-cc93d15fbb82	chr16	67889353	67940467	50978	49152	50978	1826	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5300	42d83e7d-6ea2-4ac3-9fc0-79456c2377f5	chr16	67890248	67924512	32875	0	32768	32768	False	36	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5301	42d83e7d-6ea2-4ac3-9fc0-79456c2377f5	chr16	67890248	67924512	32875	107	32875	32768	False	36	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5302	42d83e7d-6ea2-4ac3-9fc0-79456c2377f5	chr16	67890248	67924512	32875	16384	32875	16491	False	36	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5303	42d83e7d-6ea2-4ac3-9fc0-79456c2377f5	chr16	67890248	67924512	32875	32768	32875	107	False	36	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5304	fc867c89-773e-43a9-9b69-47964ecb30ef	chr16	67890569	67911347	20158	0	20158	20158	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5305	71abf8d2-df53-445f-a244-7841c86e74f9	chr16	67890923	67914899	23977	0	23977	23977	True	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5306	71c3313a-5c44-431b-b960-c2a2c5a86ffd	chr16	67891200	67911050	19809	0	19809	19809	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5307	6fcea9e0-7899-4dbc-a431-4d8f50bd5252	chr16	67892865	67900633	7613	0	7613	7613	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5308	95ed5665-b023-4da2-a642-41be4c3f5436	chr16	67892919	67901319	8259	0	8259	8259	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5309	3c93df37-404b-44f2-b640-3692d9b69e71	chr16	67892979	67905668	12739	0	12739	12739	False	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5310	f32d21f3-30f6-4ea7-a7de-c430cb07cf5b	chr16	67893590	67903678	10064	0	10064	10064	True	60	20	chr16_rank21_score3.081_reads393	train	merged_c1	1	chr16
5311	3e82990b-cb31-4631-a7e1-622fb0ae9e5d	chr16	67893787	67908071	14255	0	14255	14255	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5312	8c36229c-0cb2-45c0-a12e-beead3eaa4ef	chr16	67893884	67929045	33173	0	32768	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5313	8c36229c-0cb2-45c0-a12e-beead3eaa4ef	chr16	67893884	67929045	33173	405	33173	32768	False	60	52	chr16_rank53_score2.145_reads400	train	merged_c1	1	chr16
5314	cb6f5f34-226a-4249-a87f-a558423929fa	chr16	85651919	85705676	53855	0	32768	32768	False	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5315	cb6f5f34-226a-4249-a87f-a558423929fa	chr16	85651919	85705676	53855	16384	49152	32768	False	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5316	cb6f5f34-226a-4249-a87f-a558423929fa	chr16	85651919	85705676	53855	21087	53855	32768	False	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5317	cb6f5f34-226a-4249-a87f-a558423929fa	chr16	85651919	85705676	53855	32768	53855	21087	False	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5318	cb6f5f34-226a-4249-a87f-a558423929fa	chr16	85651919	85705676	53855	49152	53855	4703	False	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5319	f7825a6a-4578-4dd8-9e48-8963fa27ef5b	chr16	85651919	85705676	53868	0	32768	32768	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5320	f7825a6a-4578-4dd8-9e48-8963fa27ef5b	chr16	85651919	85705676	53868	16384	49152	32768	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5321	f7825a6a-4578-4dd8-9e48-8963fa27ef5b	chr16	85651919	85705676	53868	21100	53868	32768	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5322	f7825a6a-4578-4dd8-9e48-8963fa27ef5b	chr16	85651919	85705676	53868	32768	53868	21100	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
5323	f7825a6a-4578-4dd8-9e48-8963fa27ef5b	chr16	85651919	85705676	53868	49152	53868	4716	True	60	49	chr16_rank50_score2.255_reads446	train	merged_c1	1	chr16
