row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id	source_dataset
12035	7b8932d3-d3f7-41f3-84e8-09623900cf08	chr19	58385220	58415727	30280	0	30280	30280	True	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12036	5684b46e-271b-4111-b0ab-a63de059c41e	chr19	58385842	58407484	21726	0	21726	21726	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12037	13853d2f-8219-4ced-ae92-61f1915f20db	chr19	58386289	58413503	26733	0	26733	26733	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12038	df148d9e-648b-4d44-9a89-4eea38112f84	chr19	58387629	58403435	15804	0	15804	15804	True	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12039	653443ae-8b5f-4ed3-bf46-b59626a4f28a	chr19	58387634	58403435	15738	0	15738	15738	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12040	6c4cb3b6-cecc-4b9f-a983-27bcc98788fd	chr19	58388422	58404787	24965	0	24965	24965	False	31	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12041	cf0a9e31-8dd5-44db-95d6-e4ecedf41dc0	chr19	58388677	58400251	11285	0	11285	11285	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12042	5dd0717d-1f49-4b69-945b-658feda37159	chr19	58391287	58400183	8906	0	8906	8906	True	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12043	03051034-ba97-42f1-b6d6-e8cd8abf7fd9	chr19	58391417	58413087	20878	0	20878	20878	True	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12044	f398d984-b38c-487a-a9be-3261bcfad60c	chr19	58391419	58426650	35150	0	32768	32768	False	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12045	f398d984-b38c-487a-a9be-3261bcfad60c	chr19	58391419	58426650	35150	2382	35150	32768	False	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12046	f398d984-b38c-487a-a9be-3261bcfad60c	chr19	58391419	58426650	35150	16384	35150	18766	False	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12047	f398d984-b38c-487a-a9be-3261bcfad60c	chr19	58391419	58426650	35150	32768	35150	2382	False	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12048	2c089988-43b7-47ac-ab95-5c67513f71e1	chr19	58392299	58420425	27578	0	27578	27578	False	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12049	dd8067fd-9338-47e5-b70d-c347b1a5793a	chr19	58392435	58404717	12095	0	12095	12095	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12050	9391e7d4-0f87-4431-936e-78da5842375a	chr19	58392514	58417962	24911	0	24911	24911	False	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12051	3ec571a4-8f52-4fc3-814c-c9317bbefa48	chr19	58392584	58403777	11066	0	11066	11066	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12052	66c3a2c3-86ab-4687-9786-261b4d494781	chr19	58392585	58403777	11102	0	11102	11102	True	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12053	6636243a-706e-4836-9cf8-aca875cc0a73	chr19	58393296	58403735	10423	0	10423	10423	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12054	d6314cbb-540c-43eb-a0cf-ecfb1e3404b6	chr19	58393296	58403343	10029	0	10029	10029	True	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12055	c1e36850-b5cb-493d-af92-fbe69aa717d2	chr19	58393711	58402503	8766	0	8766	8766	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12056	5034c8b3-a1d9-40c0-9c2e-5159b41d9981	chr19	58394232	58400525	6280	0	6280	6280	True	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12057	90e71550-f2ea-45b6-9a7d-c0f58660b6fd	chr19	58394359	58403233	8829	0	8829	8829	False	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12058	03061c0c-3082-4dd4-b38e-96a00312c66c	chr19	58394359	58403233	8827	0	8827	8827	True	60	59	chr16_rank60_score1.334_reads517	train	merged_c1	1	chr16_chr19
12059	6d16e7e5-3435-4fdd-9c92-f6054728f645	chr19	58394554	58411371	16199	0	16199	16199	True	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12060	60a834ff-b583-41c9-b2d4-14ac449034b3	chr19	58394604	58434546	39887	0	32768	32768	True	60	47	chr16_rank48_score1.504_reads543	train	merged_c1	1	chr16_chr19
12061	0c02a430-0c79-4ee5-8ac1-935d528d0653	chr19	1571479	1611367	39584	0	32768	32768	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12062	0c02a430-0c79-4ee5-8ac1-935d528d0653	chr19	1571479	1611367	39584	6816	39584	32768	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12063	0c02a430-0c79-4ee5-8ac1-935d528d0653	chr19	1571479	1611367	39584	16384	39584	23200	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12064	0c02a430-0c79-4ee5-8ac1-935d528d0653	chr19	1571479	1611367	39584	32768	39584	6816	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12065	fdb18f7b-c5f1-461b-9729-e9491e2f17d3	chr19	1573901	1603693	29607	0	29607	29607	False	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12066	c2ab3276-6e46-43d6-a06a-a16f2a3f923c	chr19	1573901	1603693	29749	0	29749	29749	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12067	1d5ee42a-5d15-4843-8e3b-6e80e394a464	chr19	1573935	1609967	34874	0	32768	32768	False	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12068	1d5ee42a-5d15-4843-8e3b-6e80e394a464	chr19	1573935	1609967	34874	2106	34874	32768	False	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12069	1d5ee42a-5d15-4843-8e3b-6e80e394a464	chr19	1573935	1609967	34874	16384	34874	18490	False	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12070	1d5ee42a-5d15-4843-8e3b-6e80e394a464	chr19	1573935	1609967	34874	32768	34874	2106	False	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12071	563945d1-e3fe-4cd9-90c6-0a914922b629	chr19	1574274	1606936	32646	0	32646	32646	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12072	48eda5fd-4049-47e6-917c-31b63023564c	chr19	1576537	1605131	28471	0	28471	28471	False	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12073	bba30ba6-0fa9-4261-991c-39b588674eac	chr19	1578654	1626638	47538	0	32768	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12074	bba30ba6-0fa9-4261-991c-39b588674eac	chr19	1578654	1626638	47538	14770	47538	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12075	bba30ba6-0fa9-4261-991c-39b588674eac	chr19	1578654	1626638	47538	16384	47538	31154	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12076	bba30ba6-0fa9-4261-991c-39b588674eac	chr19	1578654	1626638	47538	32768	47538	14770	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12077	9522462b-8474-456a-98aa-e2e2be6abe34	chr19	1579188	1608883	28531	0	28531	28531	False	50	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12078	5e63fa0d-7139-4a97-be5e-1c292ae86327	chr19	1580609	1601104	20504	0	20504	20504	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12079	ff4c5f32-08be-4a4f-a1b2-dbaa93b18ab4	chr19	1580747	1611568	30782	0	30782	30782	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12080	a10d0f6b-6c55-4a5f-b9df-ce90a62cc140	chr19	1580900	1602998	22051	0	22051	22051	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12081	df65898b-2830-4a28-8e61-329cf0274a63	chr19	1581733	1618123	35351	0	32768	32768	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12082	df65898b-2830-4a28-8e61-329cf0274a63	chr19	1581733	1618123	35351	2583	35351	32768	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12083	df65898b-2830-4a28-8e61-329cf0274a63	chr19	1581733	1618123	35351	16384	35351	18967	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12084	df65898b-2830-4a28-8e61-329cf0274a63	chr19	1581733	1618123	35351	32768	35351	2583	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12085	e5e16366-a5bc-4bfd-958f-9737f7eeed36	chr19	1583175	1630013	46282	0	32768	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12086	e5e16366-a5bc-4bfd-958f-9737f7eeed36	chr19	1583175	1630013	46282	13514	46282	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12087	e5e16366-a5bc-4bfd-958f-9737f7eeed36	chr19	1583175	1630013	46282	16384	46282	29898	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12088	e5e16366-a5bc-4bfd-958f-9737f7eeed36	chr19	1583175	1630013	46282	32768	46282	13514	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12089	6b049bb2-ee2b-4c76-960b-432232903c73	chr19	1583711	1603354	19099	0	19099	19099	False	46	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12090	34e8783e-f3d7-4ced-85c4-0ee497787652	chr19	1584553	1612166	27249	0	27249	27249	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12091	a2766393-9caf-434e-ab94-15c5e7855f5e	chr19	1587203	1615068	46588	0	32768	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12092	a2766393-9caf-434e-ab94-15c5e7855f5e	chr19	1587203	1615068	46588	13820	46588	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12093	a2766393-9caf-434e-ab94-15c5e7855f5e	chr19	1587203	1615068	46588	16384	46588	30204	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12094	a2766393-9caf-434e-ab94-15c5e7855f5e	chr19	1587203	1615068	46588	32768	46588	13820	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12095	6bf9d867-773a-4bff-868d-eb4912669e9e	chr19	1587676	1621204	33475	0	32768	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12096	6bf9d867-773a-4bff-868d-eb4912669e9e	chr19	1587676	1621204	33475	707	33475	32768	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12097	6bf9d867-773a-4bff-868d-eb4912669e9e	chr19	1587676	1621204	33475	16384	33475	17091	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12098	6bf9d867-773a-4bff-868d-eb4912669e9e	chr19	1587676	1621204	33475	32768	33475	707	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12099	7f8612dd-4e08-4c9f-acec-ac1d32c2abf2	chr19	1588118	1602184	14090	0	14090	14090	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12100	6f6df6a9-d924-4a95-b5f3-a2604c89195c	chr19	1588460	1600570	12047	0	12047	12047	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12101	b5201644-89cd-46ff-90a5-61d1e44512c7	chr19	1588828	1615068	44624	0	32768	32768	True	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12102	b5201644-89cd-46ff-90a5-61d1e44512c7	chr19	1588828	1615068	44624	11856	44624	32768	True	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12103	b5201644-89cd-46ff-90a5-61d1e44512c7	chr19	1588828	1615068	44624	16384	44624	28240	True	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12104	b5201644-89cd-46ff-90a5-61d1e44512c7	chr19	1588828	1615068	44624	32768	44624	11856	True	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12105	1f74ab51-be51-4c8d-9f7c-9e14ac5dc87e	chr19	1589574	1606135	16331	0	16331	16331	False	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12106	3df708cd-cd5f-4c14-97e1-66f8a1457312	chr19	1590807	1612809	21937	0	21937	21937	True	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12107	cecfeea3-0195-4dd0-b48e-2a95347b3324	chr19	1592092	1616669	24513	0	24513	24513	True	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12108	56fb7f58-a0e1-40b4-bc6f-1efc9edc4d9b	chr19	1593516	1600289	6642	0	6642	6642	True	60	56	chr16_rank57_score1.376_reads238	train	merged_c1	1	chr16_chr19
12109	62e47768-27b5-4fa5-b8f1-9ccac078646e	chr19	1594784	1613050	25803	0	25803	25803	False	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12110	27f1b82c-a556-44d9-aa99-442429c26bc5	chr19	1594784	1613055	25727	0	25727	25727	True	60	48	chr16_rank49_score1.435_reads284	train	merged_c1	1	chr16_chr19
12111	b4762c7f-3b7f-492a-a937-906f2e46d0dc	chr19	41256080	41304722	46914	0	32768	32768	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12112	b4762c7f-3b7f-492a-a937-906f2e46d0dc	chr19	41256080	41304722	46914	14146	46914	32768	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12113	b4762c7f-3b7f-492a-a937-906f2e46d0dc	chr19	41256080	41304722	46914	16384	46914	30530	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12114	b4762c7f-3b7f-492a-a937-906f2e46d0dc	chr19	41256080	41304722	46914	32768	46914	14146	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12115	73f92080-4c05-4461-b873-afe4a083ce73	chr19	41275477	41301821	29614	0	29614	29614	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12116	62ad15d4-b990-494f-ae86-4a0a4eca7228	chr19	41279042	41308836	28840	0	28840	28840	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12117	dcacbccf-1ce4-4323-980b-23a4a43eb4de	chr19	41279698	41329710	49656	0	32768	32768	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12118	dcacbccf-1ce4-4323-980b-23a4a43eb4de	chr19	41279698	41329710	49656	16384	49152	32768	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12119	dcacbccf-1ce4-4323-980b-23a4a43eb4de	chr19	41279698	41329710	49656	16888	49656	32768	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12120	dcacbccf-1ce4-4323-980b-23a4a43eb4de	chr19	41279698	41329710	49656	32768	49656	16888	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12121	dcacbccf-1ce4-4323-980b-23a4a43eb4de	chr19	41279698	41329710	49656	49152	49656	504	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12122	745b95fd-a39b-4c22-a988-9c3619126984	chr19	41280653	41303892	22412	0	22412	22412	True	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12123	e207c937-49c7-41f7-80a4-6407e98da860	chr19	41280972	41328083	46997	0	32768	32768	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12124	e207c937-49c7-41f7-80a4-6407e98da860	chr19	41280972	41328083	46997	14229	46997	32768	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12125	e207c937-49c7-41f7-80a4-6407e98da860	chr19	41280972	41328083	46997	16384	46997	30613	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12126	e207c937-49c7-41f7-80a4-6407e98da860	chr19	41280972	41328083	46997	32768	46997	14229	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12127	8f948e31-7d8c-48c2-955e-57c10a531bcc	chr19	41281042	41317303	36201	0	32768	32768	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12128	8f948e31-7d8c-48c2-955e-57c10a531bcc	chr19	41281042	41317303	36201	3433	36201	32768	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12129	8f948e31-7d8c-48c2-955e-57c10a531bcc	chr19	41281042	41317303	36201	16384	36201	19817	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12130	8f948e31-7d8c-48c2-955e-57c10a531bcc	chr19	41281042	41317303	36201	32768	36201	3433	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12131	6e07626d-1c0f-4c8b-8814-e7acb24dd17b	chr19	41282545	41314336	31735	0	31735	31735	True	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12132	8cf2ee3f-9638-42eb-801e-403247a70e45	chr19	41283334	41306632	23169	0	23169	23169	True	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12133	7a95e866-392b-4918-b1e5-f5b3c456214f	chr19	41283361	41305950	22545	0	22545	22545	True	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12134	a3d4b53d-a4bd-437c-9294-04c85613ed27	chr19	41283604	41310283	25683	0	25683	25683	True	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12135	64377683-27ea-4fd5-bba9-84076e8f2552	chr19	41285075	41308839	23658	0	23658	23658	True	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12136	d54de281-98bc-42b2-911e-b0ca7c307351	chr19	41285517	41306715	39797	0	32768	32768	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12137	d54de281-98bc-42b2-911e-b0ca7c307351	chr19	41285517	41306715	39797	7029	39797	32768	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12138	d54de281-98bc-42b2-911e-b0ca7c307351	chr19	41285517	41306715	39797	16384	39797	23413	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12139	d54de281-98bc-42b2-911e-b0ca7c307351	chr19	41285517	41306715	39797	32768	39797	7029	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12140	7b47ae47-ceca-4b89-a8b9-35a4765dae47	chr19	41285881	41308131	21476	0	21476	21476	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12141	2c9fd598-b3c8-4401-ab38-7a6d7f8c6ea9	chr19	41286060	41317265	51984	0	32768	32768	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12142	2c9fd598-b3c8-4401-ab38-7a6d7f8c6ea9	chr19	41286060	41317265	51984	16384	49152	32768	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12143	2c9fd598-b3c8-4401-ab38-7a6d7f8c6ea9	chr19	41286060	41317265	51984	19216	51984	32768	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12144	2c9fd598-b3c8-4401-ab38-7a6d7f8c6ea9	chr19	41286060	41317265	51984	32768	51984	19216	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12145	2c9fd598-b3c8-4401-ab38-7a6d7f8c6ea9	chr19	41286060	41317265	51984	49152	51984	2832	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12146	708ad9d3-db10-4274-8a3c-7e17d83d0908	chr19	41286105	41302450	16318	0	16318	16318	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12147	f35edefd-2a6f-4f5a-bb48-ad91f0119de0	chr19	41286718	41313568	26790	0	26790	26790	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12148	eeace88f-905a-4c6a-9308-bee574043fed	chr19	41287226	41300627	13411	0	13411	13411	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12149	31a17534-7f22-48f6-b32d-781f7a3618e2	chr19	41287536	41308528	21028	0	21028	21028	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12150	2b3a3a1a-761a-46ce-bb05-bcd3a8e253cc	chr19	41287631	41319677	31985	0	31985	31985	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12151	a930cd2e-9af7-4252-83d9-c8458deac371	chr19	41288026	41301211	12660	0	12660	12660	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12152	084da5c1-4781-43c9-b0fd-e207231f11b4	chr19	41289249	41312653	23216	0	23216	23216	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12153	6b0d18a1-67d5-4e84-931e-97d0a81633c9	chr19	41289292	41320593	40511	0	32768	32768	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12154	6b0d18a1-67d5-4e84-931e-97d0a81633c9	chr19	41289292	41320593	40511	7743	40511	32768	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12155	6b0d18a1-67d5-4e84-931e-97d0a81633c9	chr19	41289292	41320593	40511	16384	40511	24127	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12156	6b0d18a1-67d5-4e84-931e-97d0a81633c9	chr19	41289292	41320593	40511	32768	40511	7743	True	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12157	9a32d0a0-2be3-41ca-8f35-f3b8e61afa4f	chr19	41290272	41303973	13683	0	13683	13683	False	60	66	chr16_rank67_score1.269_reads825	train	merged_c1	1	chr16_chr19
12158	69dd389f-0cf6-4f89-a97c-524320c438fb	chr19	41290805	41310365	19596	0	19596	19596	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12159	49da7595-2b5f-426f-8c08-987e32670112	chr19	41290903	41321575	38424	0	32768	32768	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12160	49da7595-2b5f-426f-8c08-987e32670112	chr19	41290903	41321575	38424	5656	38424	32768	False	60	49	chr16_rank50_score1.431_reads859	train	merged_c1	1	chr16_chr19
12161	46a7ebec-3724-47f4-846c-24e80e7d2f08	chr19	7457784	7502421	44504	0	32768	32768	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12162	46a7ebec-3724-47f4-846c-24e80e7d2f08	chr19	7457784	7502421	44504	11736	44504	32768	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12163	46a7ebec-3724-47f4-846c-24e80e7d2f08	chr19	7457784	7502421	44504	16384	44504	28120	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12164	46a7ebec-3724-47f4-846c-24e80e7d2f08	chr19	7457784	7502421	44504	32768	44504	11736	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12165	5c8e5606-3d14-4811-a300-4941443ac747	chr19	7473652	7506965	33217	0	32768	32768	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12166	5c8e5606-3d14-4811-a300-4941443ac747	chr19	7473652	7506965	33217	449	33217	32768	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12167	5c8e5606-3d14-4811-a300-4941443ac747	chr19	7473652	7506965	33217	16384	33217	16833	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12168	5c8e5606-3d14-4811-a300-4941443ac747	chr19	7473652	7506965	33217	32768	33217	449	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12169	f3f934d3-51e5-4806-86dc-11d859bf4f04	chr19	7480579	7506965	26387	0	26387	26387	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12170	f11ef86c-3eaf-46cc-89a9-2c64078e1fb7	chr19	7481259	7519509	38227	0	32768	32768	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12171	f11ef86c-3eaf-46cc-89a9-2c64078e1fb7	chr19	7481259	7519509	38227	5459	38227	32768	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12172	f11ef86c-3eaf-46cc-89a9-2c64078e1fb7	chr19	7481259	7519509	38227	16384	38227	21843	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12173	f11ef86c-3eaf-46cc-89a9-2c64078e1fb7	chr19	7481259	7519509	38227	32768	38227	5459	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12174	6b1e8772-0c81-43a9-87a3-1fb7e15c6773	chr19	7482573	7516665	33877	0	32768	32768	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12175	6b1e8772-0c81-43a9-87a3-1fb7e15c6773	chr19	7482573	7516665	33877	1109	33877	32768	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12176	6b1e8772-0c81-43a9-87a3-1fb7e15c6773	chr19	7482573	7516665	33877	16384	33877	17493	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12177	6b1e8772-0c81-43a9-87a3-1fb7e15c6773	chr19	7482573	7516665	33877	32768	33877	1109	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12178	fd45110b-551e-41e9-ae71-72105c0e8ddd	chr19	7483927	7514411	30420	0	30420	30420	False	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12179	b85214d4-05eb-4606-b101-25a8ba148708	chr19	7484637	7505058	20234	0	20234	20234	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12180	b5d8e13e-0755-4eec-9b61-9f6ad9742031	chr19	7485556	7501541	15535	0	15535	15535	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
12181	79dcba1b-c460-4e4e-96f2-a836b8babd76	chr19	7486923	7507013	20084	0	20084	20084	True	60	51	chr16_rank52_score1.410_reads277	train	merged_c1	1	chr16_chr19
