group	mark	chrom	position_0based	n_reads	target_mean	target_variance	target_std	target_positive_fraction	variance_class
merged_c1	5mC	chr16	61373224	30	0.0022135416666666	9.821749281609195e-07	0.0009910473894627	0.0	low
merged_c1	5mC	chr16	5965419	27	0.0022424768518518	1.0868083377849e-06	0.0010425010013352	0.0	low
merged_c1	5mC	chr16	61663476	14	0.0022321428571428	1.089913504464286e-06	0.0010439892262204	0.0	low
merged_c1	5mC	chr16	34357003	13	0.0022536057692307	1.1737530048076926e-06	0.0010833988207524	0.0	low
merged_c1	5mC	chr16	60949562	24	0.0022786458333333	1.21628028759058e-06	0.0011028509815884	0.0	low
merged_c1	5mC	chr16	65590940	21	0.0023251488095238	1.3805571056547617e-06	0.001174971108434	0.0	low
merged_c1	5mC	chr16	76181593	19	0.0023643092105263	1.5169556377923978e-06	0.0012316475298527	0.0	low
merged_c1	5mC	chr16	78736552	10	0.00625	1.5258789062499975e-06	0.0012352647110032	0.0	low
merged_c1	5mC	chr16	62655436	10	0.00234375	1.52587890625e-06	0.0012352647110032	0.0	low
merged_c1	5mC	chr16	36790391	10	0.99765625	1.5258789062894746e-06	0.0012352647110192	1.0	low
merged_c1	5mC	chr16	63344510	25	0.002421875	1.6784667968750004e-06	0.0012955565587325	0.0	low
merged_c1	5mC	chr16	32346441	17	0.0024126838235294	1.6829546760110294e-06	0.0012972874299903	0.0	low
merged_c1	5mC	chr16	8232183	17	0.0024126838235294	1.6829546760110294e-06	0.0012972874299903	0.0	low
merged_c1	5mC	chr16	35766035	25	0.006015625	1.8819173177083336e-06	0.001371829915736	0.0	low
merged_c1	5mC	chr16	8215480	15	0.0024739583333333	1.8891834077380955e-06	0.001374475684666	0.0	low
merged_c1	5mC	chr16	60491250	15	0.0024739583333333	1.8891834077380955e-06	0.001374475684666	0.0	low
merged_c1	5mC	chr16	61447045	15	0.0024739583333333	1.8891834077380955e-06	0.001374475684666	0.0	low
merged_c1	5mC	chr16	47964422	28	0.0025111607142857	1.9376240079365083e-06	0.0013919856349605	0.0	low
merged_c1	5mC	chr16	33784447	21	0.0025111607142857	1.961844308035714e-06	0.0014006585265637	0.0	low
merged_c1	5mC	chr16	7292194	20	0.0025390625	2.0478901110197373e-06	0.0014310451114551	0.0	low
merged_c1	5mC	chr16	69150162	20	0.0025390625	2.0478901110197373e-06	0.0014310451114551	0.0	low
merged_c1	5mC	chr16	24037880	19	0.0025699013157894	2.141584429824562e-06	0.0014634153305963	0.0	low
merged_c1	5mC	chr16	52997325	12	0.0026041666666666	2.3119377367424247e-06	0.0015205057503154	0.0	low
merged_c1	5mC	chr16	35706655	22	0.0026633522727272	2.377993100649351e-06	0.0015420742850619	0.0	low
merged_c1	5mC	chr16	6864500	30	0.002734375	2.525592672413793e-06	0.0015892113366112	0.0	low
merged_c1	5mC	chr16	26678180	20	0.002734375	2.569901315789473e-06	0.001603091175133	0.0	low
merged_c1	5mC	chr16	8412920	24	0.0027669270833333	2.6260597118432973e-06	0.0016205121757775	0.0	low
merged_c1	5mC	chr16	9839496	28	0.0023716517857142	2.644049427496693e-06	0.001626053328614	0.0	low
merged_c1	5mC	chr16	35422046	19	0.0027754934210526	2.676980537280701e-06	0.0016361480792644	0.0	low
merged_c1	5mC	chr16	6257105	32	0.00244140625	2.70720451108871e-06	0.0016453584749496	0.0	low
merged_c1	5mC	chr16	33033547	10	0.002734375	2.7126736111111104e-06	0.001647019614671	0.0	low
merged_c1	5mC	chr16	7321004	10	0.002734375	2.7126736111111104e-06	0.001647019614671	0.0	low
merged_c1	5mC	chr16	35551708	23	0.0028023097826086	2.714013864871541e-06	0.0016474264368619	0.0	low
merged_c1	5mC	chr16	82749696	23	0.0028023097826086	2.714013864871541e-06	0.0016474264368619	0.0	low
merged_c1	5mC	chr16	5867703	14	0.0027901785714285	2.766703511332417e-06	0.0016633410688528	0.0	low
merged_c1	5mC	chr16	33074757	14	0.0027901785714285	2.766703511332417e-06	0.0016633410688528	0.0	low
merged_c1	5mC	chr16	33024549	26	0.0028545673076923	2.8170072115384613e-06	0.0016783942360299	0.0	low
merged_c1	5mC	chr16	75777992	25	0.002890625	2.8991699218750005e-06	0.0017026948998205	0.0	low
merged_c1	5mC	chr16	59991135	28	0.0025111607142857	3.0679046792328045e-06	0.0017515435133712	0.0	low
merged_c1	5mC	chr16	60027912	28	0.0025111607142857	3.0679046792328045e-06	0.0017515435133712	0.0	low
merged_c1	5mC	chr16	26224077	26	0.0030048076923076	3.122182992788461e-06	0.001766970003364	0.0	low
merged_c1	5mC	chr16	71056903	35	0.0026227678571428	3.128692883403361e-06	0.0017688111497283	0.0	low
merged_c1	5mC	chr16	25844077	15	0.0069010416666666	3.1970796130952344e-06	0.0017880379227229	0.0	low
merged_c1	5mC	chr16	62370129	26	0.0025540865384615	3.2865084134615382e-06	0.0018128729722353	0.0	low
merged_c1	5mC	chr16	31158178	24	0.0030924479166666	3.289485323256341e-06	0.0018136938339356	0.0	low
merged_c1	5mC	chr16	74226768	14	0.0030691964285714	3.3535800137362645e-06	0.0018312782458534	0.0	low
merged_c1	5mC	chr16	65820645	17	0.0031020220588235	3.3659093520220587e-06	0.0018346414777885	0.0	low
merged_c1	5mC	chr16	60127005	23	0.0031419836956521	3.3774394762845854e-06	0.0018377811285037	0.0	low
merged_c1	5mC	chr16	26654502	18	0.0054253472222222	3.390842013888889e-06	0.0018414239093399	0.0	low
merged_c1	5mC	chr16	34025378	22	0.0046164772727272	3.4679066051136367e-06	0.0018622316196202	0.0	low
merged_c1	5mC	chr16	64704415	31	0.0027091733870967	3.4783476142473115e-06	0.0018650328721626	0.0	low
merged_c1	5mC	chr16	22757732	19	0.0031866776315789	3.480074698464912e-06	0.0018654958318004	0.0	low
merged_c1	5mC	chr16	62116311	24	0.0032552083333333	3.538269927536231e-06	0.0018810289544651	0.0	low
merged_c1	5mC	chr16	48954817	10	0.003125	3.5603841145833325e-06	0.0018868980138267	0.0	low
merged_c1	5mC	chr16	65804416	10	0.003125	3.5603841145833325e-06	0.0018868980138267	0.0	low
merged_c1	5mC	chr16	63394135	10	0.0046875	3.5603841145833325e-06	0.0018868980138267	0.0	low
merged_c1	5mC	chr16	34405250	10	0.00703125	3.560384114583336e-06	0.0018868980138267	0.0	low
merged_c1	5mC	chr16	7712862	18	0.005859375	3.5903033088235294e-06	0.0018948095705963	0.0	low
merged_c1	5mC	chr16	48757278	26	0.0033052884615384	3.5916841947115376e-06	0.0018951739220218	0.0	low
merged_c1	5mC	chr16	60731007	26	0.0033052884615384	3.5916841947115376e-06	0.0018951739220218	0.0	low
merged_c1	5mC	chr16	17624405	26	0.0045072115384615	3.59168419471154e-06	0.0018951739220218	0.0	low
merged_c1	5mC	chr16	62153365	20	0.0052734375	3.654078433388156e-06	0.0019115643942562	0.0	low
merged_c1	5mC	chr16	34799121	20	0.0025390625	3.654078433388159e-06	0.0019115643942562	0.0	low
merged_c1	5mC	chr16	7508314	12	0.0071614583333333	3.699100378787876e-06	0.001923304546552	0.0	low
merged_c1	5mC	chr16	32815239	12	0.0032552083333333	3.699100378787878e-06	0.001923304546552	0.0	low
merged_c1	5mC	chr16	83422235	41	0.0034775152439024	3.72165586890244e-06	0.0019291593684562	0.0	low
merged_c1	5mC	chr16	26276877	19	0.0033922697368421	3.7477727521929822e-06	0.0019359165147787	0.0	low
merged_c1	5mC	chr16	7088561	19	0.0033922697368421	3.7477727521929822e-06	0.0019359165147787	0.0	low
merged_c1	5mC	chr16	62939591	14	0.0044642857142857	3.7727775154532977e-06	0.0019423638988236	0.0	low
merged_c1	5mC	chr16	55918364	21	0.0034412202380952	3.778366815476191e-06	0.0019438021544067	0.0	low
merged_c1	5mC	chr16	20600079	17	0.005859375	3.814697265625e-06	0.001953125	0.0	low
merged_c1	5mC	chr16	37193938	16	0.99755859375	3.814697265625e-06	0.001953125	1.0	low
merged_c1	5mC	chr16	60504828	17	0.005859375	3.814697265625e-06	0.001953125	0.0	low
merged_c1	5mC	chr16	13104774	22	0.0051491477272727	3.831211106601732e-06	0.0019573479779031	0.0	low
merged_c1	5mC	chr16	8252127	22	0.0026633522727272	3.831211106601732e-06	0.0019573479779031	0.0	low
merged_c1	5mC	chr16	33782004	22	0.0026633522727272	3.831211106601732e-06	0.0019573479779031	0.0	low
merged_c1	5mC	chr16	7810296	18	0.0034722222222222	3.839629927491831e-06	0.0019594973660333	0.0	low
merged_c1	5mC	chr16	71296029	26	0.0036057692307692	3.873384915865385e-06	0.0019680916939678	0.0	low
merged_c1	5mC	chr16	20205890	34	0.0036764705882352	3.875895617479947e-06	0.0019687294424272	0.0	low
merged_c1	5mC	chr16	34349002	11	0.0033735795454545	3.884055397727272e-06	0.0019708006996465	0.0	low
merged_c1	5mC	chr16	73770421	11	0.0044389204545454	3.884055397727272e-06	0.0019708006996465	0.0	low
merged_c1	5mC	chr16	34407741	11	0.0072798295454545	3.884055397727275e-06	0.0019708006996465	0.0	low
merged_c1	5mC	chr16	7836524	11	0.0072798295454545	3.884055397727275e-06	0.0019708006996465	0.0	low
merged_c1	5mC	chr16	33354478	13	0.0043569711538461	3.912510016025641e-06	0.0019780065763352	0.0	low
merged_c1	5mC	chr16	25095064	27	0.0028211805555555	3.912510016025641e-06	0.0019780065763352	0.0	low
merged_c1	5mC	chr16	64161164	15	0.003515625	3.923688616071428e-06	0.0019808302845199	0.0	low
merged_c1	5mC	chr16	61921501	19	0.0035978618421052	3.926238121345029e-06	0.0019814737246163	0.0	low
merged_c1	5mC	chr16	8423015	24	0.0040690104166666	3.952910934669383e-06	0.0019881928816564	0.0	low
merged_c1	5mC	chr16	61924817	24	0.0027669270833333	3.952910934669385e-06	0.0019881928816564	0.0	low
merged_c1	5mC	chr16	25999108	21	0.0039992559523809	3.996349516369047e-06	0.0019990871707779	0.0	low
merged_c1	5mC	chr16	60609726	21	0.0026971726190476	3.996349516369047e-06	0.0019990871707779	0.0	low
merged_c1	5mC	chr16	60778887	21	0.0026971726190476	3.996349516369047e-06	0.0019990871707779	0.0	low
merged_c1	5mC	chr16	13305051	17	0.0040211397058823	4.03909122242647e-06	0.0020097490446387	0.0	low
merged_c1	5mC	chr16	65164187	17	0.0037913602941176	4.03909122242647e-06	0.0020097490446387	0.0	low
merged_c1	5mC	chr16	83517918	18	0.00390625	4.039091222426471e-06	0.0020097490446387	0.0	low
merged_c1	5mC	chr16	36623170	12	0.9938151041666666	4.045891039245413e-06	0.0020114400411758	1.0	low
merged_c1	5mC	chr16	83089316	10	0.003515625	4.069010416666668e-06	0.0020171788261496	0.0	low
merged_c1	5mC	chr16	62312177	23	0.0028023097826086	4.101176506916996e-06	0.002025136169969	0.0	low
merged_c1	5mC	chr16	60291554	34	0.0026424632352941	4.134288658645276e-06	0.002033295024989	0.0	low
merged_c1	5mC	chr16	5778899	11	0.0040838068181818	4.1614879261363625e-06	0.0020399725307308	0.0	low
merged_c1	5mC	chr16	79015493	11	0.0037286931818181	4.1614879261363625e-06	0.0020399725307308	0.0	low
merged_c1	5mC	chr16	83115311	11	0.0040838068181818	4.1614879261363625e-06	0.0020399725307308	0.0	low
merged_c1	5mC	chr16	64936824	33	0.0055042613636363	4.161487926136367e-06	0.0020399725307308	0.0	low
merged_c1	5mC	chr16	35360157	32	0.0030517578125	4.168479673324093e-06	0.0020416854981421	0.0	low
merged_c1	5mC	chr16	60623368	10	0.00390625	4.238552517361111e-06	0.0020587745183387	0.0	low
merged_c1	5mC	chr16	20373025	17	0.0065487132352941	4.26348517922794e-06	0.0020648208588707	0.0	low
merged_c1	5mC	chr16	60347442	24	0.0029296875	4.312266474184782e-06	0.0020765997385593	0.0	low
merged_c1	5mC	chr16	82536544	26	0.0030048076923076	4.342886117788461e-06	0.0020839592409134	0.0	low
merged_c1	5mC	chr16	61163661	27	0.0052806712962962	4.3472333511396e-06	0.0020850020026704	0.0	low
merged_c1	5mC	chr16	83666045	28	0.0030691964285714	4.359654017857144e-06	0.0020879784524408	0.0	low
merged_c1	5mC	chr16	26503119	19	0.0050370065789473	4.372401544225147e-06	0.002091028824341	0.0	low
merged_c1	5mC	chr16	63648678	21	0.0067894345238095	4.432314918154762e-06	0.0021053063715656	0.0	low
merged_c1	5mC	chr16	62890347	21	0.0028831845238095	4.432314918154762e-06	0.0021053063715656	0.0	low
merged_c1	5mC	chr16	6964623	23	0.0048403532608695	4.4630450222332e-06	0.0021125920150926	0.0	low
merged_c1	5mC	chr16	62155824	25	0.003046875	4.4759114583333325e-06	0.0021156350012072	0.0	low
merged_c1	5mC	chr16	18916542	36	0.0033637152777777	4.492865668402779e-06	0.0021196380984504	0.0	low
merged_c1	5mC	chr16	13655639	16	0.002685546875	4.514058430989583e-06	0.0021246313635521	0.0	low
merged_c1	5mC	chr16	61012230	24	0.0030924479166666	4.616336546082428e-06	0.0021485661605085	0.0	low
merged_c1	5mC	chr16	23804749	22	0.0030184659090909	4.623875473484849e-06	0.0021503198537624	0.0	low
merged_c1	5mC	chr16	78824155	22	0.0030184659090909	4.623875473484849e-06	0.0021503198537624	0.0	low
merged_c1	5mC	chr16	26218094	29	0.0033001077586206	4.660319812192119e-06	0.0021587773882899	0.0	low
merged_c1	5mC	chr16	61463512	13	0.0052584134615384	4.69501201923077e-06	0.0021667976415048	0.0	low
merged_c1	5mC	chr16	13281100	27	0.0026765046296296	4.738484352742166e-06	0.0021768059979571	0.0	low
merged_c1	5mC	chr16	52208680	29	0.0034348060344827	4.810652709359606e-06	0.0021933200198237	0.0	low
merged_c1	5mC	chr16	86343645	26	0.0033052884615384	4.8123873197115375e-06	0.0021937154144764	0.0	low
merged_c1	5mC	chr16	76144311	28	0.0034877232142857	4.904610770089285e-06	0.0022146355840384	0.0	low
merged_c1	5mC	chr16	79817097	32	0.0040283203125	4.906808176348287e-06	0.0022151316386048	0.0	low
merged_c1	5mC	chr16	37839433	10	0.009375	4.916720920138887e-06	0.0022173680163966	0.0	low
merged_c1	5mC	chr16	65329877	25	0.004453125	4.933675130208332e-06	0.0022211877746395	0.0	low
merged_c1	5mC	chr16	10054089	26	0.0034555288461538	4.976712740384615e-06	0.0022308547107296	0.0	low
merged_c1	5mC	chr16	35897001	27	0.0035445601851851	4.999318353810542e-06	0.0022359155515829	0.0	low
merged_c1	5mC	chr16	62053947	29	0.003973599137931	5.036152055110838e-06	0.0022441372629834	0.0	low
merged_c1	5mC	chr16	33694822	18	0.0047743055555555	5.036397697099673e-06	0.0022441919920318	0.0	low
merged_c1	5mC	chr16	7711797	18	0.0047743055555555	5.036397697099673e-06	0.0022441919920318	0.0	low
merged_c1	5mC	chr16	83636310	18	0.0030381944444444	5.036397697099673e-06	0.0022441919920318	0.0	low
merged_c1	5mC	chr16	49393545	28	0.0040457589285714	5.066079437417328e-06	0.0022507952899847	0.0	low
merged_c1	5mC	chr16	62801611	28	0.0037667410714285	5.066079437417328e-06	0.0022507952899847	0.0	low
merged_c1	5mC	chr16	6583922	12	0.0065104166666666	5.08626302083333e-06	0.0022552744890219	0.0	low
merged_c1	5mC	chr16	35427248	12	0.0065104166666666	5.08626302083333e-06	0.0022552744890219	0.0	low
merged_c1	5mC	chr16	60499329	16	0.0029296875	5.086263020833333e-06	0.0022552744890219	0.0	low
merged_c1	5mC	chr16	72693183	21	0.0032552083333333	5.086263020833333e-06	0.0022552744890219	0.0	low
merged_c1	5mC	chr16	62663032	27	0.0028211805555555	5.086263020833333e-06	0.0022552744890219	0.0	low
merged_c1	5mC	chr16	6432326	27	0.0041232638888888	5.086263020833334e-06	0.0022552744890219	0.0	low
merged_c1	5mC	chr16	26529391	14	0.0027901785714285	5.114209520947802e-06	0.0022614618106321	0.0	low
merged_c1	5mC	chr16	27942566	27	0.0039785879629629	5.129735354344729e-06	0.0022648919078721	0.0	low
merged_c1	5mC	chr16	54738665	19	0.0031866776315789	5.1754957054093564e-06	0.0022749715834289	0.0	low
merged_c1	5mC	chr16	23254092	19	0.0031866776315789	5.1754957054093564e-06	0.0022749715834289	0.0	low
merged_c1	5mC	chr16	33579708	24	0.0035807291666666	5.19683395606884e-06	0.0022796565434443	0.0	low
merged_c1	5mC	chr16	65096925	24	0.0035807291666666	5.19683395606884e-06	0.0022796565434443	0.0	low
merged_c1	5mC	chr16	5973282	24	0.0055338541666666	5.1968339560688425e-06	0.0022796565434443	0.0	low
merged_c1	5mC	chr16	32802310	28	0.0048828125	5.227548104745371e-06	0.0022863831928933	0.0	low
merged_c1	5mC	chr16	61224613	33	0.0059777462121212	5.2307591293797344e-06	0.0022870852912341	0.0	low
merged_c1	5mC	chr16	61578551	26	0.0049579326923076	5.2584134615384605e-06	0.0022931230803291	0.0	low
merged_c1	5mC	chr16	26272220	20	0.0072265625	5.260266755756577e-06	0.0022935271430171	0.0	low
merged_c1	5mC	chr16	6572378	20	0.0044921875	5.260266755756579e-06	0.0022935271430171	0.0	low
merged_c1	5mC	chr16	64597285	20	0.0044921875	5.260266755756579e-06	0.0022935271430171	0.0	low
merged_c1	5mC	chr16	65595278	17	0.0047104779411764	5.27325798483456e-06	0.0022963575472549	0.0	low
merged_c1	5mC	chr16	63405382	24	0.0050455729166666	5.279762157495472e-06	0.0022977733042002	0.0	low
merged_c1	5mC	chr16	62142937	26	0.0063100961538461	5.28188852163462e-06	0.0022982359586505	0.0	low
merged_c1	5mC	chr16	60837010	22	0.0051491477272727	5.284429112554113e-06	0.0022987886185019	0.0	low
merged_c1	5mC	chr16	64529776	22	0.0035511363636363	5.317456794507574e-06	0.0023059611433212	0.0	low
merged_c1	5mC	chr16	35462630	23	0.0039911684782608	5.367716310523716e-06	0.0023168332504787	0.0	low
merged_c1	5mC	chr16	49259241	15	0.0061197916666666	5.376906622023806e-06	0.0023188157800963	0.0	low
merged_c1	5mC	chr16	49044931	15	0.0029947916666666	5.37690662202381e-06	0.0023188157800963	0.0	low
merged_c1	5mC	chr16	61046273	15	0.0055989583333333	5.37690662202381e-06	0.0023188157800963	0.0	low
merged_c1	5mC	chr16	6696605	18	0.005859375	5.385454963235295e-06	0.0023206583038515	0.0	low
merged_c1	5mC	chr16	6738068	22	0.0040838068181818	5.416539840367964e-06	0.0023273460938089	0.0	low
merged_c1	5mC	chr16	61874333	21	0.0036272321428571	5.449567522321428e-06	0.0023344308776062	0.0	low
merged_c1	5mC	chr16	77861400	22	0.00390625	5.449567522321429e-06	0.0023344308776062	0.0	low
merged_c1	5mC	chr16	46462164	23	0.0050101902173913	5.488339148962449e-06	0.0023427204589883	0.0	low
merged_c1	5mC	chr16	7104539	17	0.0053998161764705	5.49765194163603e-06	0.0023447072187452	0.0	low
merged_c1	5mC	chr16	48968351	16	0.008544921875	5.53131103515625e-06	0.0023518739411703	0.0	low
merged_c1	5mC	chr16	6778180	16	0.007080078125	5.53131103515625e-06	0.0023518739411703	0.0	low
merged_c1	5mC	chr16	60220231	16	0.003173828125	5.53131103515625e-06	0.0023518739411703	0.0	low
merged_c1	5mC	chr16	60915993	19	0.0064761513157894	5.532426443713451e-06	0.0023521110610924	0.0	low
merged_c1	5mC	chr16	7366960	12	0.005859375	5.548650568181818e-06	0.0023555573795137	0.0	low
merged_c1	5mC	chr16	9742197	23	0.005859375	5.548650568181818e-06	0.0023555573795137	0.0	low
merged_c1	5mC	chr16	7862972	11	0.0065696022727272	5.548650568181818e-06	0.0023555573795137	0.0	low
merged_c1	5mC	chr16	62885339	23	0.005859375	5.548650568181818e-06	0.0023555573795137	0.0	low
merged_c1	5mC	chr16	58336472	26	0.0030048076923076	5.563589242788462e-06	0.0023587261907199	0.0	low
merged_c1	5mC	chr16	6087352	26	0.0030048076923076	5.563589242788462e-06	0.0023587261907199	0.0	low
merged_c1	5mC	chr16	88182579	31	0.0059853830645161	5.578482022849463e-06	0.0023618810348638	0.0	low
merged_c1	5mC	chr16	35293532	17	0.0033318014705882	5.609848920036765e-06	0.0023685119632454	0.0	low
merged_c1	5mC	chr16	60631122	17	0.0033318014705882	5.609848920036765e-06	0.0023685119632454	0.0	low
merged_c1	5mC	chr16	83407330	19	0.0042146381578947	5.621659128289474e-06	0.0023710038229175	0.0	low
merged_c1	5mC	chr16	26446817	18	0.0034722222222222	5.634781581903595e-06	0.002373769487946	0.0	low
merged_c1	5mC	chr16	61157088	18	0.0043402777777777	5.634781581903595e-06	0.002373769487946	0.0	low
merged_c1	5mC	chr16	79614863	18	0.0043402777777777	5.634781581903595e-06	0.002373769487946	0.0	low
merged_c1	5mC	chr16	60970701	14	0.0069754464285714	5.701086023351645e-06	0.0023876947089926	0.0	low
merged_c1	5mC	chr16	54805724	14	0.0047433035714285	5.701086023351649e-06	0.0023876947089926	0.0	low
merged_c1	5mC	chr16	32068312	19	0.0038034539473684	5.710891812865497e-06	0.0023897472278183	0.0	low
merged_c1	5mC	chr16	7873409	19	0.0038034539473684	5.710891812865497e-06	0.0023897472278183	0.0	low
merged_c1	5mC	chr16	13652495	19	0.0077097039473684	5.710891812865503e-06	0.0023897472278183	0.0	low
merged_c1	5mC	chr16	25515736	17	0.005859375	5.7220458984375e-06	0.0023920798269366	0.0	low
merged_c1	5mC	chr16	63334333	26	0.0064603365384615	5.72791466346154e-06	0.002393306220161	0.0	low
merged_c1	5mC	chr16	52106405	33	0.004202178030303	5.750945120146781e-06	0.0023981128247325	0.0	low
merged_c1	5mC	chr16	34128031	33	0.0036103219696969	5.750945120146781e-06	0.0023981128247325	0.0	low
merged_c1	5mC	chr16	61039777	31	0.0043472782258064	5.775369623655912e-06	0.0024031998717659	0.0	low
merged_c1	5mC	chr16	60495719	15	0.0045572916666666	5.812872023809523e-06	0.0024109898431576	0.0	low
merged_c1	5mC	chr16	6804023	15	0.0071614583333333	5.812872023809526e-06	0.0024109898431576	0.0	low
merged_c1	5mC	chr16	25844079	17	0.004250919117647	5.834242876838235e-06	0.0024154177437532	0.0	low
merged_c1	5mC	chr16	17954741	17	0.0074678308823529	5.834242876838235e-06	0.0024154177437532	0.0	low
merged_c1	5mC	chr16	62726929	18	0.00390625	5.834242876838235e-06	0.0024154177437532	0.0	low
merged_c1	5mC	chr16	61234368	17	0.0035615808823529	5.834242876838235e-06	0.0024154177437532	0.0	low
merged_c1	5mC	chr16	65567780	18	0.00390625	5.834242876838235e-06	0.0024154177437532	0.0	low
merged_c1	5mC	chr16	13662702	17	0.0113740808823529	5.834242876838242e-06	0.0024154177437532	0.0	low
merged_c1	5mC	chr16	7684490	16	0.00732421875	5.849202473958334e-06	0.0024185124506519	0.0	low
merged_c1	5mC	chr16	6203995	27	0.0045572916666666	5.868765024038462e-06	0.0024225534099454	0.0	low
merged_c1	5mC	chr16	82413276	28	0.0044642857142857	5.893606357473546e-06	0.0024276750930619	0.0	low
merged_c1	5mC	chr16	33715658	12	0.0029296875	5.895441228693182e-06	0.0024280529707346	0.0	low
merged_c1	5mC	chr16	70096212	27	0.0051359953703703	5.912237357549859e-06	0.0024315092756454	0.0	low
merged_c1	5mC	chr16	63059873	27	0.0065827546296296	5.912237357549859e-06	0.0024315092756454	0.0	low
merged_c1	5mC	chr16	8544294	24	0.0060221354166666	5.943187768908516e-06	0.0024378654123861	0.0	low
merged_c1	5mC	chr16	71345962	17	0.0037913602941176	5.94643985523897e-06	0.0024385323158078	0.0	low
merged_c1	5mC	chr16	10238839	23	0.0053498641304347	5.970830502717392e-06	0.0024435282897313	0.0	low
merged_c1	5mC	chr16	61220034	30	0.0036458333333333	5.980743758979886e-06	0.0024455559202316	0.0	low
merged_c1	5mC	chr16	56035690	30	0.0040364583333333	6.0333602729885065e-06	0.0024562899407416	0.0	low
merged_c1	5mC	chr16	33842827	28	0.0043247767857142	6.034891441385583e-06	0.0024566016041241	0.0	low
merged_c1	5mC	chr16	65597393	16	0.011474609375	6.039937337239583e-06	0.002457628396898	0.0	low
merged_c1	5mC	chr16	82616065	22	0.0030184659090909	6.0770934794372295e-06	0.0024651761558633	0.0	low
merged_c1	5mC	chr16	66426691	10	0.997265625	6.103515624960525e-06	0.0024705294219985	1.0	low
merged_c1	5mC	chr16	13907242	21	0.005859375	6.103515625e-06	0.0024705294220065	0.0	low
merged_c1	5mC	chr16	60931319	15	0.003515625	6.103515625e-06	0.0024705294220065	0.0	low
merged_c1	5mC	chr16	61495985	16	0.005859375	6.103515625e-06	0.0024705294220065	0.0	low
merged_c1	5mC	chr16	35622271	24	0.0032552083333333	6.191972373188405e-06	0.0024883674112133	0.0	low
merged_c1	5mC	chr16	22858182	24	0.0032552083333333	6.191972373188405e-06	0.0024883674112133	0.0	low
merged_c1	5mC	chr16	61265255	26	0.0043569711538461	6.197415865384615e-06	0.002489460958799	0.0	low
merged_c1	5mC	chr16	35820495	25	0.007265625	6.20524088541667e-06	0.00249103209241	0.0	low
merged_c1	5mC	chr16	60786358	23	0.0060292119565217	6.212076179594863e-06	0.0024924036951494	0.0	low
merged_c1	5mC	chr16	26115295	20	0.0029296875	6.223979749177632e-06	0.0024947905221035	0.0	low
merged_c1	5mC	chr16	17595155	20	0.0068359375	6.223979749177632e-06	0.0024947905221035	0.0	low
merged_c1	5mC	chr16	31584098	15	0.0037760416666666	6.248837425595237e-06	0.0024997674743054	0.0	low
merged_c1	5mC	chr16	76480757	15	0.0037760416666666	6.248837425595237e-06	0.0024997674743054	0.0	low
merged_c1	5mC	chr16	62892600	15	0.0037760416666666	6.248837425595237e-06	0.0024997674743054	0.0	low
merged_c1	5mC	chr16	32826616	15	0.0040364583333333	6.248837425595239e-06	0.0024997674743054	0.0	low
merged_c1	5mC	chr16	46525346	27	0.0041232638888888	6.260016025641026e-06	0.0025020024032044	0.0	low
merged_c1	5mC	chr16	17771326	13	0.0055588942307692	6.260016025641026e-06	0.0025020024032044	0.0	low
merged_c1	5mC	chr16	35222579	31	0.0030871975806451	6.300403225806452e-06	0.0025100604028203	0.0	low
merged_c1	5mC	chr16	76603312	26	0.0042067307692307	6.314791165865385e-06	0.0025129248229633	0.0	low
merged_c1	5mC	chr16	60802500	26	0.0042067307692307	6.314791165865385e-06	0.0025129248229633	0.0	low
merged_c1	5mC	chr16	62281056	21	0.0030691964285714	6.3214983258928576e-06	0.0025142590013546	0.0	low
merged_c1	5mC	chr16	13249390	25	0.002734375	6.357828776041667e-06	0.0025214735326871	0.0	low
merged_c1	5mC	chr16	74224125	34	0.0033318014705882	6.364628592914439e-06	0.0025228215539182	0.0	low
merged_c1	5mC	chr16	63958717	14	0.0041852678571428	6.3718020260989e-06	0.0025242428619486	0.0	low
merged_c1	5mC	chr16	7566165	14	0.0080915178571428	6.371802026098904e-06	0.0025242428619486	0.0	low
merged_c1	5mC	chr16	26890452	22	0.0046164772727272	6.374342617018398e-06	0.0025247460500055	0.0	low
merged_c1	5mC	chr16	60507302	18	0.0049913194444444	6.382761437908496e-06	0.0025264127607951	0.0	low
merged_c1	5mC	chr16	25504953	26	0.0040564903846153	6.385216346153845e-06	0.0025268985626957	0.0	low
merged_c1	5mC	chr16	35847651	26	0.0037560096153846	6.385216346153845e-06	0.0025268985626957	0.0	low
merged_c1	5mC	chr16	61664184	26	0.0037560096153846	6.385216346153845e-06	0.0025268985626957	0.0	low
merged_c1	5mC	chr16	63173143	23	0.0033118206521739	6.393010437252963e-06	0.0025284403171229	0.0	low
merged_c1	5mC	chr16	62158314	23	0.004500679347826	6.393010437252963e-06	0.0025284403171229	0.0	low
merged_c1	5mC	chr16	13879191	13	0.0043569711538461	6.455641526442308e-06	0.0025407954515155	0.0	low
merged_c1	5mC	chr16	60505123	14	0.00390625	6.455641526442308e-06	0.0025407954515155	0.0	low
merged_c1	5mC	chr16	59824697	28	0.0053013392857142	6.458746693121695e-06	0.0025414064399701	0.0	low
merged_c1	5mC	chr16	32390470	25	0.004140625	6.459554036458333e-06	0.0025415652729092	0.0	low
