window_id	chrom	start	end	split	mark	target_base	npz_path	known_frac	methylated_frac_known	n_reads_used
chr19:34000000-35000000	chr19	34000000	35000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_34000000_35000000.npz	0.216021	0.000014	4382
chr19:35000000-36000000	chr19	35000000	36000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_35000000_36000000.npz	0.234265	0.000051	4487
chr19:36000000-37000000	chr19	36000000	37000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_36000000_37000000.npz	0.227028	0.000004	4591
chr19:37000000-38000000	chr19	37000000	38000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_37000000_38000000.npz	0.227774	0.000009	4857
chr19:38000000-39000000	chr19	38000000	39000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_38000000_39000000.npz	0.249261	0.000674	4728
chr19:39000000-40000000	chr19	39000000	40000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_39000000_40000000.npz	0.202437	0.002722	4248
chr19:40000000-41000000	chr19	40000000	41000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_40000000_41000000.npz	0.218783	0.001170	4288
chr19:41000000-42000000	chr19	41000000	42000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_41000000_42000000.npz	0.248511	0.000020	4627
chr19:42000000-43000000	chr19	42000000	43000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_42000000_43000000.npz	0.227046	0.000053	4833
chr19:43000000-44000000	chr19	43000000	44000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_43000000_44000000.npz	0.241252	0.000004	4705
chr19:44000000-45000000	chr19	44000000	45000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_44000000_45000000.npz	0.246478	0.000004	4947
chr19:45000000-46000000	chr19	45000000	46000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_45000000_46000000.npz	0.219591	0.000000	4878
chr19:46000000-47000000	chr19	46000000	47000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_46000000_47000000.npz	0.219456	0.000005	4786
chr19:47000000-48000000	chr19	47000000	48000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_47000000_48000000.npz	0.234401	0.000009	4630
chr19:48000000-49000000	chr19	48000000	49000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_48000000_49000000.npz	0.244025	0.000016	4833
chr19:49000000-50000000	chr19	49000000	50000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_49000000_50000000.npz	0.240159	0.000371	4714
chr19:50000000-51000000	chr19	50000000	51000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_50000000_51000000.npz	0.240711	0.000212	4573
chr19:51000000-52000000	chr19	51000000	52000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_51000000_52000000.npz	0.247684	0.000048	4668
chr19:52000000-53000000	chr19	52000000	53000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_52000000_53000000.npz	0.253943	0.000020	4587
chr19:53000000-54000000	chr19	53000000	54000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_53000000_54000000.npz	0.241511	0.000046	4724
chr19:54000000-55000000	chr19	54000000	55000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_54000000_55000000.npz	0.232030	0.000000	4655
chr19:55000000-56000000	chr19	55000000	56000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_55000000_56000000.npz	0.213087	0.000155	4523
chr19:56000000-57000000	chr19	56000000	57000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_56000000_57000000.npz	0.222453	0.000153	4470
chr19:57000000-58000000	chr19	57000000	58000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_57000000_58000000.npz	0.236429	0.000178	4707
chr19:58000000-59000000	chr19	58000000	59000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_58000000_59000000.npz	0.251363	0.000099	4690
chr19:59000000-60000000	chr19	59000000	60000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_59000000_60000000.npz	0.217951	0.000028	4317
chr19:60000000-61000000	chr19	60000000	61000000	test	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr19_60000000_61000000.npz	0.216531	0.000065	4566
chr2:0-1000000	chr2	0	1000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_0_1000000.npz	0.215697	0.000000	4236
chr2:1000000-2000000	chr2	1000000	2000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_1000000_2000000.npz	0.234784	0.000000	4196
chr2:2000000-3000000	chr2	2000000	3000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_2000000_3000000.npz	0.223420	0.000004	4345
chr2:3000000-4000000	chr2	3000000	4000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_3000000_4000000.npz	0.225881	0.000089	4527
chr2:4000000-5000000	chr2	4000000	5000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_4000000_5000000.npz	0.191587	0.000000	4435
chr2:5000000-6000000	chr2	5000000	6000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_5000000_6000000.npz	0.199441	0.000000	4658
chr2:6000000-7000000	chr2	6000000	7000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_6000000_7000000.npz	0.197668	0.000015	4770
chr2:7000000-8000000	chr2	7000000	8000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_7000000_8000000.npz	0.200729	0.000000	4915
chr2:8000000-9000000	chr2	8000000	9000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_8000000_9000000.npz	0.221304	0.000005	4795
chr2:9000000-10000000	chr2	9000000	10000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_9000000_10000000.npz	0.220157	0.000005	4856
chr2:10000000-11000000	chr2	10000000	11000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_10000000_11000000.npz	0.235345	0.000021	4557
chr2:11000000-12000000	chr2	11000000	12000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_11000000_12000000.npz	0.214928	0.000014	4779
chr2:12000000-13000000	chr2	12000000	13000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_12000000_13000000.npz	0.198278	0.000005	4804
chr2:13000000-14000000	chr2	13000000	14000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_13000000_14000000.npz	0.174443	0.000000	4761
chr2:14000000-15000000	chr2	14000000	15000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_14000000_15000000.npz	0.189441	0.000000	4689
chr2:15000000-16000000	chr2	15000000	16000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_15000000_16000000.npz	0.207611	0.000024	4457
chr2:16000000-17000000	chr2	16000000	17000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_16000000_17000000.npz	0.208841	0.000000	4613
chr2:17000000-18000000	chr2	17000000	18000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_17000000_18000000.npz	0.192997	0.000005	4803
chr2:18000000-19000000	chr2	18000000	19000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_18000000_19000000.npz	0.190582	0.000000	4649
chr2:19000000-20000000	chr2	19000000	20000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_19000000_20000000.npz	0.209738	0.000000	4773
chr2:20000000-21000000	chr2	20000000	21000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_20000000_21000000.npz	0.223852	0.000000	4688
chr2:21000000-22000000	chr2	21000000	22000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_21000000_22000000.npz	0.190311	0.000000	4595
chr2:22000000-23000000	chr2	22000000	23000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_22000000_23000000.npz	0.187655	0.000000	4770
chr2:23000000-24000000	chr2	23000000	24000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_23000000_24000000.npz	0.221745	0.000077	4624
chr2:24000000-25000000	chr2	24000000	25000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_24000000_25000000.npz	0.203491	0.000010	4904
chr2:25000000-26000000	chr2	25000000	26000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_25000000_26000000.npz	0.221893	0.000000	4733
chr2:26000000-27000000	chr2	26000000	27000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_26000000_27000000.npz	0.226317	0.000004	4671
chr2:27000000-28000000	chr2	27000000	28000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_27000000_28000000.npz	0.221151	0.000009	4798
chr2:28000000-29000000	chr2	28000000	29000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_28000000_29000000.npz	0.208022	0.000062	4663
chr2:29000000-30000000	chr2	29000000	30000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_29000000_30000000.npz	0.213530	0.000000	5513
chr2:30000000-31000000	chr2	30000000	31000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_30000000_31000000.npz	0.211241	0.000019	4717
chr2:31000000-32000000	chr2	31000000	32000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_31000000_32000000.npz	0.212181	0.000005	4699
chr2:32000000-33000000	chr2	32000000	33000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_32000000_33000000.npz	0.191053	0.000037	4709
chr2:33000000-34000000	chr2	33000000	34000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_33000000_34000000.npz	0.193139	0.000016	4736
chr2:34000000-35000000	chr2	34000000	35000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_34000000_35000000.npz	0.181462	0.000000	4703
chr2:35000000-36000000	chr2	35000000	36000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_35000000_36000000.npz	0.175396	0.000000	4481
chr2:36000000-37000000	chr2	36000000	37000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_36000000_37000000.npz	0.197022	0.000020	4828
chr2:37000000-38000000	chr2	37000000	38000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_37000000_38000000.npz	0.194880	0.000021	4861
chr2:38000000-39000000	chr2	38000000	39000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_38000000_39000000.npz	0.209119	0.000014	4824
chr2:39000000-40000000	chr2	39000000	40000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_39000000_40000000.npz	0.192571	0.000000	5020
chr2:40000000-41000000	chr2	40000000	41000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_40000000_41000000.npz	0.181152	0.000000	4655
chr2:41000000-42000000	chr2	41000000	42000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_41000000_42000000.npz	0.195898	0.000000	4861
chr2:42000000-43000000	chr2	42000000	43000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_42000000_43000000.npz	0.213987	0.000005	4917
chr2:43000000-44000000	chr2	43000000	44000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_43000000_44000000.npz	0.213491	0.000005	4831
chr2:44000000-45000000	chr2	44000000	45000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_44000000_45000000.npz	0.197013	0.000000	4650
chr2:45000000-46000000	chr2	45000000	46000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_45000000_46000000.npz	0.211145	0.000009	4704
chr2:46000000-47000000	chr2	46000000	47000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_46000000_47000000.npz	0.213771	0.000014	4832
chr2:47000000-48000000	chr2	47000000	48000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_47000000_48000000.npz	0.217059	0.000009	4697
chr2:48000000-49000000	chr2	48000000	49000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_48000000_49000000.npz	0.193470	0.000000	4714
chr2:49000000-50000000	chr2	49000000	50000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_49000000_50000000.npz	0.184715	0.000000	4712
chr2:50000000-51000000	chr2	50000000	51000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_50000000_51000000.npz	0.181262	0.000000	4721
chr2:51000000-52000000	chr2	51000000	52000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_51000000_52000000.npz	0.174387	0.000000	4498
chr2:52000000-53000000	chr2	52000000	53000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_52000000_53000000.npz	0.174035	0.000000	4371
chr2:53000000-54000000	chr2	53000000	54000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_53000000_54000000.npz	0.194969	0.000005	4707
chr2:54000000-55000000	chr2	54000000	55000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_54000000_55000000.npz	0.199179	0.000005	4872
chr2:55000000-56000000	chr2	55000000	56000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_55000000_56000000.npz	0.194663	0.000021	4884
chr2:56000000-57000000	chr2	56000000	57000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_56000000_57000000.npz	0.180747	0.000000	4738
chr2:57000000-58000000	chr2	57000000	58000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_57000000_58000000.npz	0.177096	0.000000	4847
chr2:58000000-59000000	chr2	58000000	59000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_58000000_59000000.npz	0.180241	0.000006	4884
chr2:59000000-60000000	chr2	59000000	60000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_59000000_60000000.npz	0.190169	0.000011	4675
chr2:60000000-61000000	chr2	60000000	61000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_60000000_61000000.npz	0.212319	0.000005	4967
chr2:61000000-62000000	chr2	61000000	62000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_61000000_62000000.npz	0.199225	0.000020	4956
chr2:62000000-63000000	chr2	62000000	63000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_62000000_63000000.npz	0.195000	0.000010	4916
chr2:63000000-64000000	chr2	63000000	64000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_63000000_64000000.npz	0.186447	0.000038	4900
chr2:64000000-65000000	chr2	64000000	65000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_64000000_65000000.npz	0.209655	0.000019	4941
chr2:65000000-66000000	chr2	65000000	66000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_65000000_66000000.npz	0.205822	0.000010	4787
chr2:66000000-67000000	chr2	66000000	67000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_66000000_67000000.npz	0.191724	0.000000	4758
chr2:67000000-68000000	chr2	67000000	68000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_67000000_68000000.npz	0.198697	0.000000	4772
chr2:68000000-69000000	chr2	68000000	69000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_68000000_69000000.npz	0.194624	0.000000	5029
chr2:69000000-70000000	chr2	69000000	70000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_69000000_70000000.npz	0.208494	0.000096	4963
chr2:70000000-71000000	chr2	70000000	71000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_70000000_71000000.npz	0.220818	0.000005	4821
chr2:71000000-72000000	chr2	71000000	72000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_71000000_72000000.npz	0.217067	0.000009	4560
chr2:72000000-73000000	chr2	72000000	73000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_72000000_73000000.npz	0.206909	0.000010	4637
chr2:73000000-74000000	chr2	73000000	74000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_73000000_74000000.npz	0.214295	0.000005	4820
chr2:74000000-75000000	chr2	74000000	75000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_74000000_75000000.npz	0.218152	0.000009	4798
chr2:75000000-76000000	chr2	75000000	76000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr2_75000000_76000000.npz	0.193744	0.000015	4891
