window_id	chrom	start	end	split	mark	target_base	npz_path	known_frac	methylated_frac_known	n_reads_used
chr22:26000000-27000000	chr22	26000000	27000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_26000000_27000000.npz	0.207319	0.000000	4453
chr22:27000000-28000000	chr22	27000000	28000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_27000000_28000000.npz	0.212810	0.000052	4266
chr22:28000000-29000000	chr22	28000000	29000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_28000000_29000000.npz	0.209922	0.000033	4628
chr22:29000000-30000000	chr22	29000000	30000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_29000000_30000000.npz	0.210925	0.000057	4773
chr22:30000000-31000000	chr22	30000000	31000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_30000000_31000000.npz	0.211464	0.000279	4446
chr22:31000000-32000000	chr22	31000000	32000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_31000000_32000000.npz	0.219936	0.000191	4545
chr22:32000000-33000000	chr22	32000000	33000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_32000000_33000000.npz	0.210723	0.000228	4515
chr22:33000000-34000000	chr22	33000000	34000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_33000000_34000000.npz	0.209354	0.000062	4518
chr22:34000000-35000000	chr22	34000000	35000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_34000000_35000000.npz	0.200683	0.000110	4209
chr22:35000000-36000000	chr22	35000000	36000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_35000000_36000000.npz	0.208712	0.000081	4587
chr22:36000000-37000000	chr22	36000000	37000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_36000000_37000000.npz	0.213018	0.000141	4656
chr22:37000000-38000000	chr22	37000000	38000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_37000000_38000000.npz	0.240077	0.000071	4418
chr22:38000000-39000000	chr22	38000000	39000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_38000000_39000000.npz	0.227446	0.000277	4520
chr22:39000000-40000000	chr22	39000000	40000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_39000000_40000000.npz	0.221284	0.000190	4640
chr22:40000000-41000000	chr22	40000000	41000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_40000000_41000000.npz	0.205632	0.000185	4593
chr22:41000000-42000000	chr22	41000000	42000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_41000000_42000000.npz	0.200375	0.000245	4520
chr22:42000000-43000000	chr22	42000000	43000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_42000000_43000000.npz	0.225318	0.000080	4585
chr22:43000000-44000000	chr22	43000000	44000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_43000000_44000000.npz	0.233185	0.000313	4403
chr22:44000000-45000000	chr22	44000000	45000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_44000000_45000000.npz	0.226818	0.000115	4381
chr22:45000000-46000000	chr22	45000000	46000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_45000000_46000000.npz	0.231096	0.000108	4357
chr22:46000000-47000000	chr22	46000000	47000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_46000000_47000000.npz	0.224994	0.000462	4257
chr22:47000000-48000000	chr22	47000000	48000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_47000000_48000000.npz	0.210725	0.000536	4239
chr22:48000000-49000000	chr22	48000000	49000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_48000000_49000000.npz	0.216239	0.000032	4174
chr22:49000000-50000000	chr22	49000000	50000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_49000000_50000000.npz	0.234926	0.000068	4026
chr22:50000000-51000000	chr22	50000000	51000000	test	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr22_50000000_51000000.npz	0.229746	0.000540	4182
chr3:0-1000000	chr3	0	1000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_0_1000000.npz	0.176768	0.000011	4446
chr3:1000000-2000000	chr3	1000000	2000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_1000000_2000000.npz	0.177913	0.000006	4712
chr3:2000000-3000000	chr3	2000000	3000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_2000000_3000000.npz	0.177878	0.000034	4600
chr3:3000000-4000000	chr3	3000000	4000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_3000000_4000000.npz	0.191067	0.000047	4559
chr3:4000000-5000000	chr3	4000000	5000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_4000000_5000000.npz	0.192811	0.000109	4801
chr3:5000000-6000000	chr3	5000000	6000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_5000000_6000000.npz	0.186253	0.000027	4680
chr3:6000000-7000000	chr3	6000000	7000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_6000000_7000000.npz	0.179375	0.000000	4501
chr3:7000000-8000000	chr3	7000000	8000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_7000000_8000000.npz	0.185907	0.000000	4548
chr3:8000000-9000000	chr3	8000000	9000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_8000000_9000000.npz	0.203132	0.000010	4704
chr3:9000000-10000000	chr3	9000000	10000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_9000000_10000000.npz	0.212213	0.000118	4587
chr3:10000000-11000000	chr3	10000000	11000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_10000000_11000000.npz	0.223079	0.000094	4508
chr3:11000000-12000000	chr3	11000000	12000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_11000000_12000000.npz	0.201265	0.000084	4462
chr3:12000000-13000000	chr3	12000000	13000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_12000000_13000000.npz	0.203158	0.000059	4661
chr3:13000000-14000000	chr3	13000000	14000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_13000000_14000000.npz	0.234374	0.000043	4235
chr3:14000000-15000000	chr3	14000000	15000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_14000000_15000000.npz	0.218969	0.000050	4637
chr3:15000000-16000000	chr3	15000000	16000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_15000000_16000000.npz	0.197538	0.000086	4735
chr3:16000000-17000000	chr3	16000000	17000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_16000000_17000000.npz	0.195080	0.000010	4681
chr3:17000000-18000000	chr3	17000000	18000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_17000000_18000000.npz	0.182462	0.000016	4816
chr3:18000000-19000000	chr3	18000000	19000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_18000000_19000000.npz	0.179730	0.000000	4729
chr3:19000000-20000000	chr3	19000000	20000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_19000000_20000000.npz	0.176586	0.000051	4691
chr3:20000000-21000000	chr3	20000000	21000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_20000000_21000000.npz	0.175308	0.000023	4464
chr3:21000000-22000000	chr3	21000000	22000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_21000000_22000000.npz	0.176912	0.000011	4710
chr3:22000000-23000000	chr3	22000000	23000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_22000000_23000000.npz	0.182153	0.000000	4686
chr3:23000000-24000000	chr3	23000000	24000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_23000000_24000000.npz	0.184801	0.000054	4879
chr3:24000000-25000000	chr3	24000000	25000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_24000000_25000000.npz	0.184534	0.000000	4683
chr3:25000000-26000000	chr3	25000000	26000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_25000000_26000000.npz	0.185053	0.000027	4603
chr3:26000000-27000000	chr3	26000000	27000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_26000000_27000000.npz	0.181598	0.000000	4634
chr3:27000000-28000000	chr3	27000000	28000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_27000000_28000000.npz	0.190782	0.000047	4628
chr3:28000000-29000000	chr3	28000000	29000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_28000000_29000000.npz	0.176761	0.000011	4696
chr3:29000000-30000000	chr3	29000000	30000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_29000000_30000000.npz	0.174266	0.000040	4738
chr3:30000000-31000000	chr3	30000000	31000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_30000000_31000000.npz	0.182885	0.000022	4604
chr3:31000000-32000000	chr3	31000000	32000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_31000000_32000000.npz	0.197276	0.000015	4809
chr3:32000000-33000000	chr3	32000000	33000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_32000000_33000000.npz	0.199876	0.000195	4643
chr3:33000000-34000000	chr3	33000000	34000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_33000000_34000000.npz	0.186713	0.000096	4664
chr3:34000000-35000000	chr3	34000000	35000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_34000000_35000000.npz	0.181450	0.000000	4610
chr3:35000000-36000000	chr3	35000000	36000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_35000000_36000000.npz	0.175610	0.000000	4684
chr3:36000000-37000000	chr3	36000000	37000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_36000000_37000000.npz	0.194637	0.000057	4701
chr3:37000000-38000000	chr3	37000000	38000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_37000000_38000000.npz	0.198567	0.000025	4557
chr3:38000000-39000000	chr3	38000000	39000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_38000000_39000000.npz	0.209022	0.000153	4669
chr3:39000000-40000000	chr3	39000000	40000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_39000000_40000000.npz	0.193170	0.000010	4671
chr3:40000000-41000000	chr3	40000000	41000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_40000000_41000000.npz	0.199146	0.000005	4526
chr3:41000000-42000000	chr3	41000000	42000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_41000000_42000000.npz	0.191129	0.000068	4559
chr3:42000000-43000000	chr3	42000000	43000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_42000000_43000000.npz	0.209002	0.000134	4602
chr3:43000000-44000000	chr3	43000000	44000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_43000000_44000000.npz	0.197497	0.000041	4543
chr3:44000000-45000000	chr3	44000000	45000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_44000000_45000000.npz	0.197179	0.000137	4683
chr3:45000000-46000000	chr3	45000000	46000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_45000000_46000000.npz	0.203430	0.000177	4699
chr3:46000000-47000000	chr3	46000000	47000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_46000000_47000000.npz	0.213235	0.000009	4900
chr3:47000000-48000000	chr3	47000000	48000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_47000000_48000000.npz	0.205377	0.000292	4645
chr3:48000000-49000000	chr3	48000000	49000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_48000000_49000000.npz	0.212014	0.000500	4639
chr3:49000000-50000000	chr3	49000000	50000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_49000000_50000000.npz	0.227950	0.000145	4414
chr3:50000000-51000000	chr3	50000000	51000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_50000000_51000000.npz	0.225333	0.000155	4491
chr3:51000000-52000000	chr3	51000000	52000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_51000000_52000000.npz	0.203030	0.000089	5231
chr3:52000000-53000000	chr3	52000000	53000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_52000000_53000000.npz	0.231344	0.000086	4483
chr3:53000000-54000000	chr3	53000000	54000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_53000000_54000000.npz	0.208095	0.000048	4689
chr3:54000000-55000000	chr3	54000000	55000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_54000000_55000000.npz	0.198562	0.000000	4402
chr3:55000000-56000000	chr3	55000000	56000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_55000000_56000000.npz	0.202805	0.000039	4662
chr3:56000000-57000000	chr3	56000000	57000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_56000000_57000000.npz	0.199313	0.000010	4829
chr3:57000000-58000000	chr3	57000000	58000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_57000000_58000000.npz	0.192677	0.000151	4815
chr3:58000000-59000000	chr3	58000000	59000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_58000000_59000000.npz	0.205523	0.000054	4635
chr3:59000000-60000000	chr3	59000000	60000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_59000000_60000000.npz	0.190327	0.000011	4720
chr3:60000000-61000000	chr3	60000000	61000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_60000000_61000000.npz	0.189009	0.000021	4517
chr3:61000000-62000000	chr3	61000000	62000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_61000000_62000000.npz	0.186223	0.000064	4519
chr3:62000000-63000000	chr3	62000000	63000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_62000000_63000000.npz	0.193595	0.000005	4586
chr3:63000000-64000000	chr3	63000000	64000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_63000000_64000000.npz	0.187294	0.000000	4543
chr3:64000000-65000000	chr3	64000000	65000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_64000000_65000000.npz	0.199883	0.000025	4470
chr3:65000000-66000000	chr3	65000000	66000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_65000000_66000000.npz	0.199781	0.000000	4656
chr3:66000000-67000000	chr3	66000000	67000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_66000000_67000000.npz	0.195775	0.000138	4520
chr3:67000000-68000000	chr3	67000000	68000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_67000000_68000000.npz	0.184599	0.000005	4593
chr3:68000000-69000000	chr3	68000000	69000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_68000000_69000000.npz	0.187670	0.000005	4616
chr3:69000000-70000000	chr3	69000000	70000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_69000000_70000000.npz	0.191412	0.000016	4856
chr3:70000000-71000000	chr3	70000000	71000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_70000000_71000000.npz	0.181463	0.000011	4589
chr3:71000000-72000000	chr3	71000000	72000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_71000000_72000000.npz	0.201253	0.000005	4599
chr3:72000000-73000000	chr3	72000000	73000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_72000000_73000000.npz	0.210144	0.000057	4615
chr3:73000000-74000000	chr3	73000000	74000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_73000000_74000000.npz	0.191223	0.000000	4616
chr3:74000000-75000000	chr3	74000000	75000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_74000000_75000000.npz	0.181572	0.000000	4526
chr3:75000000-76000000	chr3	75000000	76000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_75000000_76000000.npz	0.193626	0.000010	4324
chr3:76000000-77000000	chr3	76000000	77000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_76000000_77000000.npz	0.171921	0.000000	4505
chr3:77000000-78000000	chr3	77000000	78000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr3_77000000_78000000.npz	0.170612	0.000012	4654
